"filename", "language", "PHP", "JavaScript", "XML", "CSS", "HTML", "comment", "blank", "total"
"d:\php course\xammp\htdocs\ihub\assets\plugins\twitter-bootstrap-wizard\form-wizard.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\assets\plugins\twitter-bootstrap-wizard\jquery.bootstrap.wizard.min.js", "JavaScript", 0, 11, 0, 0, 0, 11, 1, 23
"d:\php course\xammp\htdocs\ihub\assets\plugins\twitter-bootstrap-wizard\prettify.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 3
"d:\php course\xammp\htdocs\ihub\auth\assets\css\animate.css", "CSS", 0, 0, 0, 2, 0, 3, 0, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\css\bootstrap-datetimepicker.min.css", "CSS", 0, 0, 0, 1, 0, 4, 0, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\css\bootstrap.min.css", "CSS", 0, 0, 0, 2, 0, 5, 0, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\css\dataTables.bootstrap4.min.css", "CSS", 0, 0, 0, 1, 0, 0, 1, 2
"d:\php course\xammp\htdocs\ihub\auth\assets\css\style.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\calendars.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\cash.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\close-circle.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\close-circle1.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\closes.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\dash1.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\dash2.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\dash3.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\dash4.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\dashboard.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\datepicker.svg", "XML", 0, 0, 6, 0, 0, 0, 1, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\debitcard.svg", "XML", 0, 0, 6, 0, 0, 0, 1, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\delete-2.svg", "XML", 0, 0, 7, 0, 0, 0, 1, 8
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\delete.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\delete1.svg", "XML", 0, 0, 7, 0, 0, 0, 1, 8
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\dollar-square.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\dollar.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\download.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\dropdown.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\edit-5.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\edit-6.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\edit-set.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\edit.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\ellipise1.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\excel.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\expense1.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\eye.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\eye1.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\filter.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\log-out.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\macbook.svg", "XML", 0, 0, 9, 0, 0, 0, 1, 10
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\mail.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\minus.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\notification-bing.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\pause1.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\pdf.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\places.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\plus-circle.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\plus.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\plus1.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\printer.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\product.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\purchase1.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\quotation1.svg", "XML", 0, 0, 6, 0, 0, 0, 1, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\return1.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\reverse.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\sales1.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\scan.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\scanner.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\scanner1.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\scanners.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\search-white.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\search-whites.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\search.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\settings.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\time.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\transcation.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\transfer1.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\trash12.svg", "XML", 0, 0, 7, 0, 0, 0, 1, 8
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\upload.svg", "XML", 0, 0, 4, 0, 0, 0, 1, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\users1.svg", "XML", 0, 0, 3, 0, 0, 0, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\img\icons\wallet1.svg", "XML", 0, 0, 5, 0, 0, 0, 1, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\js\bootstrap-datetimepicker.min.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 2
"d:\php course\xammp\htdocs\ihub\auth\assets\js\bootstrap.bundle.min.js", "JavaScript", 0, 1, 0, 0, 0, 6, 0, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\js\dataTables.bootstrap4.min.js", "JavaScript", 0, 10, 0, 0, 0, 4, 1, 15
"d:\php course\xammp\htdocs\ihub\auth\assets\js\feather.min.js", "JavaScript", 0, 2, 0, 0, 0, 11, 0, 13
"d:\php course\xammp\htdocs\ihub\auth\assets\js\jquery-3.6.0.min.js", "JavaScript", 0, 1, 0, 0, 0, 1, 1, 3
"d:\php course\xammp\htdocs\ihub\auth\assets\js\jquery-ui.min.js", "JavaScript", 0, 8, 0, 0, 0, 4, 1, 13
"d:\php course\xammp\htdocs\ihub\auth\assets\js\jquery.dataTables.min.js", "JavaScript", 0, 568, 0, 0, 0, 14, 1, 583
"d:\php course\xammp\htdocs\ihub\auth\assets\js\jquery.slimscroll.min.js", "JavaScript", 0, 9, 0, 0, 0, 7, 0, 16
"d:\php course\xammp\htdocs\ihub\auth\assets\js\moment.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\js\script.js", "JavaScript", 0, 101, 0, 0, 0, 0, 0, 101
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\alertify\alertify.min.css", "CSS", 0, 0, 0, 1, 0, 5, 0, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\alertify\alertify.min.js", "JavaScript", 0, 2, 0, 0, 0, 1, 0, 3
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\alertify\custom-alertify.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\apexchart\apexcharts.min.js", "JavaScript", 0, 3, 0, 0, 0, 11, 1, 15
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\apexchart\chart-data.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 21
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\chartjs\chart-data.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\chartjs\chart.min.js", "JavaScript", 0, 2, 0, 0, 0, 11, 1, 14
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\clipboard\clipboard.min.js", "JavaScript", 0, 1, 0, 0, 0, 6, 0, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\countup\jquery.counterup.min.js", "JavaScript", 0, 1, 0, 0, 0, 7, 0, 8
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\countup\jquery.missofis-countdown.js", "JavaScript", 0, 16, 0, 0, 0, 8, 0, 24
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\countup\jquery.waypoints.min.js", "JavaScript", 0, 1, 0, 0, 0, 6, 0, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\dragula\css\dragula.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\dragula\js\drag-drop.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\dragula\js\dragula.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\fileupload\fileupload.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1, 2
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\flot\chart-data.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\flot\jquery.flot.fillbetween.js", "JavaScript", 0, 129, 0, 0, 0, 42, 56, 227
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\flot\jquery.flot.js", "JavaScript", 0, 2239, 0, 0, 0, 404, 526, 3169
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\flot\jquery.flot.pie.js", "JavaScript", 0, 61, 0, 0, 0, 0, 0, 61
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\fontawesome\css\all.min.css", "CSS", 0, 0, 0, 1, 0, 4, 0, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\fontawesome\css\fontawesome.min.css", "CSS", 0, 0, 0, 1, 0, 4, 0, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\fontawesome\webfonts\fa-brands-400.svg", "XML", 0, 0, 3492, 0, 0, 4, 1, 3497
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\fontawesome\webfonts\fa-regular-400.svg", "XML", 0, 0, 799, 0, 0, 4, 1, 804
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\fontawesome\webfonts\fa-solid-900.svg", "XML", 0, 0, 4663, 0, 0, 4, 1, 4668
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\fullcalendar\fullcalendar.min.css", "CSS", 0, 0, 0, 1, 0, 4, 0, 5
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\fullcalendar\fullcalendar.min.js", "JavaScript", 0, 5, 0, 0, 0, 5, 0, 10
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\fullcalendar\jquery.fullcalendar.js", "JavaScript", 0, 7, 0, 0, 0, 0, 0, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\icons\feather\feather.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\icons\flags\flags.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\icons\ionic\ionicons.css", "CSS", 0, 0, 0, 1, 0, 3, 0, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\icons\pe7\pe-icon-7.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\icons\themify\themify.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\icons\typicons\typicons.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\icons\weather\weathericons.css", "CSS", 0, 0, 0, 1, 0, 18, 0, 19
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\ion-rangeslider\css\ion.rangeSlider.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\ion-rangeslider\js\custom-rangeslider.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\ion-rangeslider\js\ion.rangeSlider.min.js", "JavaScript", 0, 1, 0, 0, 0, 1, 0, 2
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\lightbox\glightbox.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\lightbox\glightbox.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\lightbox\lightbox.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\material\materialdesignicons.css", "CSS", 0, 0, 0, 9614, 0, 7, 3745, 13366
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\moment\moment.min.js", "JavaScript", 0, 1, 0, 0, 0, 1, 0, 2
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\morris\chart-data.js", "JavaScript", 0, 4, 0, 0, 0, 0, 0, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\morris\morris.min.js", "JavaScript", 0, 2, 0, 0, 0, 5, 0, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\morris\raphael-min.js", "JavaScript", 0, 3, 0, 0, 0, 8, 0, 11
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\owlcarousel\owl.carousel.min.css", "CSS", 0, 0, 0, 1, 0, 5, 0, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\owlcarousel\owl.carousel.min.js", "JavaScript", 0, 2, 0, 0, 0, 5, 0, 7
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\owlcarousel\owl.theme.default.min.css", "CSS", 0, 0, 0, 1, 0, 5, 0, 6
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\peity\chart-data.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 21
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\peity\jquery.peity.min.js", "JavaScript", 0, 1, 0, 0, 0, 6, 1, 8
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\raty\custom.raty.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 18
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\raty\jquery.raty.js", "JavaScript", 0, 56, 0, 0, 0, 9, 0, 65
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\scrollbar\custom-scroll.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\scrollbar\scroll.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\scrollbar\scrollbar.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\select2\css\select2.min.css", "CSS", 0, 0, 0, 1, 0, 0, 1, 2
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\select2\js\custom-select.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 3
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\select2\js\select2.min.js", "JavaScript", 0, 1, 0, 0, 0, 1, 0, 2
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\simpleline\simple-line-icons.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\stickynote\sticky.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\stickynote\sticky.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 14
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\summernote\summernote-bs4.min.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\summernote\summernote-bs4.min.js", "JavaScript", 0, 1, 0, 0, 0, 2, 0, 3
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\sweetalert\sweetalert2.all.min.js", "JavaScript", 0, 2, 0, 0, 0, 1, 1, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\sweetalert\sweetalerts.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 1, 2
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\toastr\toastr.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\toastr\toastr.min.js", "JavaScript", 0, 1, 0, 0, 0, 1, 2, 4
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\toastr\toatr.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\twitter-bootstrap-wizard\form-wizard.css", "CSS", 0, 0, 0, 1, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\twitter-bootstrap-wizard\form-wizard.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\twitter-bootstrap-wizard\jquery.bootstrap.wizard.min.js", "JavaScript", 0, 11, 0, 0, 0, 11, 1, 23
"d:\php course\xammp\htdocs\ihub\auth\assets\plugins\twitter-bootstrap-wizard\prettify.js", "JavaScript", 0, 3, 0, 0, 0, 0, 0, 3
"d:\php course\xammp\htdocs\ihub\auth\check_user.php", "PHP", 47, 0, 0, 0, 0, 0, 9, 56
"d:\php course\xammp\htdocs\ihub\auth\conn.php", "PHP", 14, 0, 0, 0, 0, 1, 3, 18
"d:\php course\xammp\htdocs\ihub\auth\singin.php", "PHP", 83, 0, 0, 0, 0, 0, 18, 101
"d:\php course\xammp\htdocs\ihub\baroowo.html", "HTML", 0, 0, 0, 0, 236, 1, 49, 286
"d:\php course\xammp\htdocs\ihub\brk.html", "HTML", 0, 0, 0, 0, 173, 1, 18, 192
"d:\php course\xammp\htdocs\ihub\contact-us.php", "PHP", 158, 0, 0, 0, 0, 2, 15, 175
"d:\php course\xammp\htdocs\ihub\css\about-us.css", "CSS", 0, 0, 0, 2050, 0, 59, 711, 2820
"d:\php course\xammp\htdocs\ihub\css\contac-us.css", "CSS", 0, 0, 0, 191, 0, 3, 20, 214
"d:\php course\xammp\htdocs\ihub\css\logo-slider.css", "CSS", 0, 0, 0, 58, 0, 2, 12, 72
"d:\php course\xammp\htdocs\ihub\css\our-programs.css", "CSS", 0, 0, 0, 151, 0, 5, 59, 215
"d:\php course\xammp\htdocs\ihub\css\our-services.css", "CSS", 0, 0, 0, 152, 0, 5, 57, 214
"d:\php course\xammp\htdocs\ihub\css\style.css", "CSS", 0, 0, 0, 1635, 0, 44, 578, 2257
"d:\php course\xammp\htdocs\ihub\css\testmonial.css", "CSS", 0, 0, 0, 237, 0, 19, 28, 284
"d:\php course\xammp\htdocs\ihub\font-awesome\css\all.min.css", "CSS", 0, 0, 0, 3, 0, 5, 1, 9
"d:\php course\xammp\htdocs\ihub\font-awesome\css\fontawesome.min.css", "CSS", 0, 0, 0, 3, 0, 5, 1, 9
"d:\php course\xammp\htdocs\ihub\images\icon-next.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\images\icon-prev.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\images\pattern-bg.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\images\pattern-curve.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\images\pattern-quotes.svg", "XML", 0, 0, 1, 0, 0, 0, 0, 1
"d:\php course\xammp\htdocs\ihub\index.php", "PHP", 513, 0, 0, 0, 0, 17, 83, 613
"d:\php course\xammp\htdocs\ihub\js\jquery-3.7.1.min.js", "JavaScript", 0, 1, 0, 0, 0, 1, 0, 2
"d:\php course\xammp\htdocs\ihub\js\logo-slider.js", "JavaScript", 0, 31, 0, 0, 0, 1, 2, 34
"d:\php course\xammp\htdocs\ihub\js\main.js", "JavaScript", 0, 190, 0, 0, 0, 19, 68, 277
"d:\php course\xammp\htdocs\ihub\js\testmonial.js", "JavaScript", 0, 59, 0, 0, 0, 10, 16, 85
"d:\php course\xammp\htdocs\ihub\our-programs.php", "PHP", 143, 0, 0, 0, 0, 0, 13, 156
"d:\php course\xammp\htdocs\ihub\our-services.php", "PHP", 144, 0, 0, 0, 0, 0, 12, 156
"Total", "-", 6679, 10421, 27663, 33449, 508, 2694, 16566, 97980